,id,translation,transliteration
4224,4005,Lila,Li-lá
4225,4006,Lila,Li-la
4226,4007,Lila,Li-lá-a
4227,4008,Lili,Li-li
4228,4009,Lilia,Li-li-a
4229,4010,Liliwašhi,Li-li-wa-áš-hi
4230,4011,Lilušum,Li-lu-ší-im
4231,4012,Lim-mēšar,li-im-me-ša-ar
4232,4013,Limad-Ištar,Li-ma-dí-Ištar
4233,4014,Limišar,Li-me-ša-ar
4234,4015,Lipa’a,Li-pá-a
4235,4016,Lipit-Anum,Li-ip-ta-num
4236,4017,Lipit-Anum,Li-ip-ta-ni
4237,4018,Lipit-Aššur,li-pí-it-a-šur
4238,4019,Lipit-Ištar,Li-pí/pì-it/tí-
4239,4020,Lipit-Ištar,Li-ip-tí-Ištar
4240,4021,Lipit-Ištar,Li-pí-Ištar
4241,4022,Lišailwa,li-ša-il5-wa
4242,4023,Lišamawa,li-ša-ma-wa
4243,4024,Lišapawa,Li-ša-ba/zu-wa
4244,4025,Liušum,Li-ú-ší-im
4245,4026,Liwarti,Li-wa-ar-tí
4246,4027,Luapiš,lu-a-pì-iš
4247,4028,Luapiš,lu-a-pí-iš
4248,4029,Luhaduman,Lu-ha-du-ma-an
4249,4030,Luhaduman,Lu-hu-du-ma-an
4250,4031,Luhatuman,lu-ha-tù-ma-an
4251,4032,Luhrahšu,lu-úh-ra-ah-šu
4252,4033,Luhrahšu,lu-ùh-ra-ah-šu
4253,4034,Luhrahšu,Lu-ùh-ra-ah-šu
4254,4035,Luhrahšu,Lá-ah-ra-ah-šu
4255,4036,Luhrahšu,Lá-hu-ra-ah-šu
4256,4037,Luhusatia,lu-hu-sà-tí-a
4257,4038,Luhzuba,Lu-ùh-zu-pá
4258,4039,Lukalaku,Lu-gal-a-ku
4259,4040,Lula,Lu-lá-a
4260,4041,Lulu,Lu-lu
4261,4042,Lulu,Lu-lu-ú
4263,4043,Lulu,Lu-ú-lu
4265,4044,Lulu,Lu-li-im
4266,4045,Lulu,lu-ú-lu
4267,4046,Lulu,lu-lu-ú
4268,4047,Lulu,lu-lu
4269,4048,Lulua,lu-lu-am
4270,4049,Lumnini,Lu-um-ni-ni
4271,4050,Lupi,Lu-pì
4272,4051,Lurabaku,lu-ra-ba-ku
4273,4052,Lurmea,lu-ur-me-a
4274,4053,Lurmia,lu-u[r-mì-a]
4275,4054,Lurmia,Lu-ur-me-a
4276,4055,Lušarihu,Lu-ša-ri-hu
4277,4056,Lušidia,Lu-ší-tí-a
4278,4057,Lušidia,Lu-šu-tí-a
4279,4058,Lušnani,Lu-uš-na-ni
4280,4059,Lušu,Lu-šu
4281,4060,Lušudia,lu-šu-dí-a
4282,4061,Luwaduman,lu-wa-tù-ma-an
4283,4062,Luwatuman,lu-wa-tù-ma-an
4284,4063,Luzi,Lu-zi
4285,4064,Luzi,Lu-zi-i
4286,4065,Luzia,lu-zi-a
4287,4066,Luzina,Lu-zi-na
4289,4067,Luzina,Lú-zi-na
4290,4068,Madada,Ma-da-da
4291,4069,Madala,Ma-da-lá-a
4292,4070,Madamada,ma-da-ma-da
4293,4071,Madawada,Ma-da-wa-da
4294,4072,Madawada,Ma-ta-wa-ta
4295,4073,Madawašhi,Ma-da-wa-áš-hi
4296,4074,Madāya,Ma-da-a
4297,4075,Madu,ma-du
4298,4076,Maduba,Ma-du-ba-a
4299,4077,Mahira,Ma-hi-ra
4300,4078,Mahirahšu,Ma-hi-ra-ah-šu
4301,4079,Mahši,ma-ah-ší
4302,4080,Mahšišabunua,Ma-ah-ší-ša-pu-nu-a
4303,4081,Mahšišapunua,ma-ah-ší-ša-pu-nu-a
4304,4082,Mahuši,Ma-hu-ší
4305,4083,Maka,ma-kà
4306,4084,Makanaka,Ma-kà-na-kà
4307,4085,Makanika,Ma-kà-ni-kà
4308,4086,Makrua,Ma-ak-ru-a
4309,4087,Mala,Ma-lá-áš
4310,4088,Malaba,Ma-lá-ba
4311,4089,Malaiša,Ma-lá-i-ša
4312,4090,Malanani,Ma-lá-na-ni
4313,4091,Malaš,ma-lá-áš
4314,4092,Malašhina,ma-lá-áš-hi-na
4315,4093,Malawala,Ma-lá-wa-lá
4316,4094,Malawašhi,ma-lá-wa-áš-hi
4317,4095,Malawašhi,Ma-lá-wa-áš-hi
4318,4096,Malawašhi,Ma-lá-wa-áš-he-e
4319,4097,Malawašhi,ma-lá-wa[-áš-hi]
4320,4098,Malawašhina,Ma-lá-wa-áš-hi-na
4321,4099,Malāya,Ma-la-a-a
4322,4100,Malia,ma-li-a
4323,4101,Malik-ilšu,Ma-lik-DINGIR-šu
4324,4102,Malik-ilšu,Ma-li-ki-ili5-šu
4325,4103,Malik-kēn,Ma-lik-ki-in
4326,4104,Maliniwašhe,ma-li-ni-wa-àš-he
4327,4105,Maliniwašhi,ma-li-ni-wa-áš-hi
4328,4106,Malitili,Ma-li-tí-il5
4329,4107,Maliwahši,ma-li-wa-ah-ší
4330,4108,Malkum-Išar,Ma-al-ku-um-i-šar
4331,4109,Malšawašhi,ma-al-ša-wa-áš-hi
4332,4110,Malua,Ma-lu-a
4333,4111,Malui,ma-lu-i
4334,4112,Mamala,Ma-ma-lá
4335,4113,Mamana,Ma-ma-na
4336,4114,Mamaruwadia,Ma-ma-ru-wi-tí-a
4337,4115,Mamaruwatia,ma-ma-ru-wa-tí-a
4338,4116,Man-māhir,Ma-ma-hi-ir
4339,4117,Mana,ma-na
4340,4118,Manakiliad,ma-na-ki-li-ad
4341,4119,Manamana,Ma-na-ma-na
4342,4120,Manana,Ma-na-na
4343,4121,Mania,Ma-ni-a
4344,4122,Mannua,Ma-nu-a
4346,4123,Mannua,Ma-nu-ú-a
4347,4124,Mannuba,Ma-nu-ba
4348,4125,Mannuka,Ma-nu-ga-a
4349,4126,Mannukia,Ma-nu-ki-a
4350,4127,Mannum,ma-num
4351,4128,Mannum-Aššur,ma-num-a-šur
4352,4129,Mannum-balum-Aššur,Ma-nu-um-ba-lu-um-A-šùr
4353,4130,Mannum-balum-Aššur,ma-num-ba-lúm-a-šùr
4354,4131,Mannum-balum-ilim,Ma-num-ba-lúm-i-li
4355,4132,Mannum-balum-ilim,-DINGIR
4356,4133,Mannum-ilušu,ma-num-ì-lí-šu
4357,4134,Mannum-kī-Adad,Ma-nu-um-ki-{d}IM
4358,4135,Mannum-kī-Adad,Ma-num-ki-{d}IM
4359,4136,Mannum-kī-Adad,Ma-nu-ki-{d}IM
4360,4137,Mannum-kī-Aššur,Ma-nu-ki-A-šùr
4361,4138,Mannum-kī-Aššur,Ma-nu-um-ki-A-šùr
4363,4139,Mannum-ki-eNIa,Ma-nu-ki-e-ni-<a>
4364,4140,Mannum-kī-eniya,Ma-nu-ki-e-ni-<a>
4365,4141,Mannum-kī-ilia,Ma-nu-um-ki-i-ì-lí-a
4366,4142,Mannum-kī-ilia,Ma-nu-um-ki-li-a
4367,4143,Mannum-kī-Ištar,Ma-nu-ki-Ištar
4368,4144,Mannum-ša-Aššur,ma-nu-ša-a-šur
4369,4145,Mannum-šāniša,Ma-nu-ša-ni-ša
4370,4146,Mannum-šumšu,Ma-num-šu-um-šu
4371,4147,Manuba,ma-nu-ba
4372,4148,Manukai,ma-nu-kà-i
4373,4149,Manum,Ma-na-ta-num
4374,4150,Manuša,Ma-nu-ša-a
4375,4151,Manza,ma-an-za
4376,4152,Mār-Laban,Ma-ar-lá-ba-an
4377,4153,Mara,ma-ra
4378,4154,Mardaman,ma-ar-da-ma-an
4379,4155,Mardia,Mar-tí-a
4380,4156,Marila,Ma-ri-lá
4381,4157,Mariuman,ma-ri-ú-ma-an
4382,4158,Markuti,ma-ar-ku-tí
4383,4159,Maršana,Ma-ar-ša-na
4384,4160,Maršatia,Ma-ar-ša-tí-a
4385,4161,Maru,Ma-ru-ú
4386,4162,Maru,Ma-ru
4387,4163,Maruru,Ma-ru-ru
4388,4164,Marušala,Ma-ru-ša-lá
4389,4165,Mašala,Ma-ša-lá
4390,4166,Maši,ma-ší
4391,4167,Maṣi-Aššur,ma-sá-a-šur
4392,4168,Maṣi-bēlī,Ma-ṣí-be-lí
4393,4169,Maṣi-ili,ma-ṣí-ì-lí
4394,4170,Maṣi-ilī,Ma-ṣí-ì-lí
4395,4171,Maṣi-lā-šar,ma-ṣí-lá-ša-ar
4396,4172,Maṣia,Ma-ṣí-a
4397,4173,Mašid,Ma-ší-it
4398,4174,Maših-ilī,Ma-áš-hi-li
4399,4175,Maših-ilī,Ma-áš-hi-ì-lí
4400,4176,Mašika,ma-ší-kà
4401,4177,Mašit,ma-ší-it
4402,4178,Massa-Aššur,Ma-sá-A-šur
4403,4179,Massa-Aššur,Ma-sà-A-šur/šùr
4404,4180,Mat-Aššur,Ma-at!-A-šur
4405,4181,Mata,Ma-ta
4406,4182,Matadu,ma-ta-du
4407,4183,Matadu,Ma-ta-du
4408,4184,Matadu,Ma-ta-du-ú
4409,4185,Mawašhi,Ma-wa-áš-hi
4410,4186,Mayaba,ma-a-ba
4411,4187,Maza,ma-za-a
4412,4188,Maza,Ma-za
4413,4189,Maza,Ma-za-a
4414,4190,Mazaza,Ma-za-za
4416,4192,Mazilašar,Ma-zi-lá-ša-ar
4417,4193,Mazilašar,Ma-zi-lá-a-šar
4418,4194,Mazilazu,Ku!-zi-lá-zu
4419,4195,Me'i,me-i
4420,4196,Mea,me-a
4421,4197,Meani,me-a-ni
4422,4198,Meari,me-a-ri
4423,4199,Mei,me-i
4424,4200,Meimit,me-i-mì-it
4425,4201,Meme,me-me
4426,4202,Memeber,Me-me-be-er
4427,4203,Memeber,Me-me-eb-ri
4428,4204,Meni,me-ni
4429,4205,Mera-ilī,me-ra-lí
4430,4206,Mera-Šamaš,me-ra-{d}UTU
4431,4207,Mērānu,Me-ra-ni
4432,4208,Mesalim,Me-sá-lim
4433,4209,Mia,Me-a
4434,4210,Miani,Me-a-ni
4435,4211,Miari,Me-a-ri
4436,4212,Migir-Enlil,mì-gi5-ir-{d}EN.LÍL
4437,4213,Milikša,Me-lik-ša
4438,4214,Mimi,Me-me
4439,4215,Mimia,Me-me-a
4440,4216,Mimid,Me-i-me-it
4441,4217,Miminānum,Me-me-na-nim
4442,4218,Mimipir,mì-mì-be-ir
4443,4219,Minānum,Me-na-num
4444,4220,Minānum,Me-en-na-nim
4445,4221,Mini,Me-ni
4446,4222,Minnāya,Me-na-a
4447,4223,Minnāya,Me-in-na-a-a
4448,4224,Minuzilka,Me-nu-zi-el-kà
4449,4225,Mīšar-rabi,Mì-šar-GAL
4450,4226,Mīšar-rabi,Mì-šu-GAL
4452,4227,Mišmiš,Me-i-iš-mì-iš
4453,4228,Mišnahšu,Me-iš-na-ah-šu
4454,4229,Mišnahšu,mì-iš-na-ah-šu
4455,4230,Mitia,Me-tí-a
4456,4231,Mizini,Me-zi-ni
4457,4232,Mizini,Be-zi-ni
4458,4233,Muadi,Mu-a-tí
4459,4234,Muana,mu-a-na
4460,4235,Muanani,mu-a-na-ni
4461,4236,Muanika,mu-a-ni-kà
4462,4237,Muati,mu-a-tí
4463,4238,Mudalia,Mu-da-li-a
4464,4239,Mukulu,mu-ku-lu
4465,4240,Mula,Mu-lá
4466,4241,Muliliašwa,Mu-li-li-áš-wa
4467,4242,Muliliašwe,mu-li-li-áš-we
4468,4243,Mulu,Mu-lu
4469,4244,Mulua,Mu-lu-a
4470,4245,Muna,mu-na
4471,4246,Munawwirum,Mu-na-wi-ri-im
4472,4247,Munikum,Mu-ni-ki-im
4473,4248,Munnabittum,Mu-na-bi-tum
4474,4249,Munua,Mu-nu-a
4475,4250,Mura,Mu-ra-a
4476,4251,Mušmin[i],Mu-uš-me-n[i]
4477,4252,Mutalia,mu-tá-li-a
4478,4253,Mūtī-Aššur,mu-tí-a-šur
4479,4254,Mūtī-ilum,Mu-tí-DINGIR
4480,4255,Mutta,Mu-ta
4481,4256,Muwanani,Mu-a-na-ni
4482,4257,Muza,Mu-za
4483,4258,Muzu,mu-zu
4484,4259,Muzuwar,Mu-zu-wa-ar
4485,4260,N(iw)ahšušar,na-ah-šu-ša-ra
4486,4261,Na-na-ni,Na-na-ni
4487,4262,Nabahum,Na-pá-hi-e
4488,4263,Nabahum,Na-pá-hi-im
4489,4264,Nabahum,na-pá-hi-im
4490,4265,Nabanata,Na-ba-na-ta
4491,4266,Nabi-Enlil,Na-bi4-{d}EN.LÍL
4492,4267,Nabi-ilīšu,Na-be-li-šu
4493,4268,Nabi-Suen,Na-áb-Sú-en6
4494,4269,Nabi-Suen,na-áb-sú-en6-ma
4495,4270,Nabidi,na-ab-i-dí
4496,4271,Nabilum,Na-be-lim
4497,4272,Nabilum,Na-ab-DINGIR
4498,4273,Nabium-qarrād,{d}AK-UR.SAG
4499,4274,Nabraka,Na-ap-ra-kà
4500,4275,Nabu,na-bu
4501,4276,Nabuku,na-bu-ku
4502,4277,Nabuku,Na-bu-ku-ú
4504,4278,Nadutal,Na-du-ta-al
4505,4279,Nah-<gap>-šanu,na-a[h-x]-ša-nu
4506,4280,Nahištum,Na-hi-iš-tám
4507,4281,Nahlia,Na-ah-li-a
4508,4282,Nahpašwa,Na-ah-pá-áš-wa
4509,4283,Nahuma,Na-hu-ma
4510,4284,Nakar,na-kar
4511,4285,Nakaršašu,na-ka-ar-ša-šu
4512,4286,Nakia,na-ki-a
4513,4287,Nakiahšan,na-ah-<gap>-ša-nu
4514,4288,Nakiahšan,Na-ki-a-ah-ša-an
4515,4289,Nakiahšu,Na-ki-a-ah-šu
4516,4290,Nakiahšu,na-ki-ah-šu
4517,4291,Nakialka,na-ki-a-al-kà
4518,4292,Nakibi,na-ki-bi
4519,4293,Nakili,na-ki-li
4520,4294,Nakiliat,Na-ki-li-a-at
4521,4295,Nakiliat,Na-ki-li-it
4522,4296,Nakiliat,na-ki-li-at
4523,4297,Nakiliat,Na-ki-[li-at]
4524,4298,Nakiliet,na-ki-li-e-et
4525,4299,Nakilit,[na-]ki-li-it
4526,4300,Nakilit,na-ki-li-it
4527,4301,Nakilwišma,Na-ki-el-wi-iš-ma
4528,4302,Nakilwišwa,Na-ki-el-wi-iš-wa
4529,4303,Nakilwišwe,Na-ki-el-wi-iš-we
4530,4304,Nakirkan,Na-ki-ir-kà-an
4531,4305,Nakištuar,na-ki-iš-tù-ar
4532,4306,Nakištuwar,Na-ki-iš-tù-ar
4533,4307,Nakištuwar,Na-ki-iš-tù-wa-ar
4534,4308,Nakituar,Na-ki-du-ar
4535,4309,Nakiuman,Na-ki-ú-ma-an
4536,4310,Namazika,ma-ma-zi-kà
4537,4311,Namia,Na-me-a
4538,4312,Nana,Na-na
4539,4313,Nanā,Na-na-a
4540,4314,Nanā,na-na
4541,4315,Nanā,na-na-ma
4542,4316,Nanā,na-na-a-ma
4543,4317,Nanā,na-na-a-a-ma
4544,4318,Nanā,na-na-a
4545,4319,Nanā,na-na-a-a
4546,4320,Nanabi,Na-na-bi
4547,4321,Nanadi,Na-na-di
4548,4322,Nanahi,Na-na-hi
4549,4323,Nanali,Na-na-li
4550,4324,Nanapi,Na-na-pí
4551,4325,Nanaya,Na-na
4552,4326,Nanaya,Na-na-a
4553,4327,Nanaya,Na-na-a-a
4554,4328,Nanāya,Na-na-a
4555,4329,Nani,Na-ni
4556,4330,Nania,Na-ni-a
4558,4331,Nania,Na-ni-a-a
4559,4332,Nanip,Na-ni-ip
4560,4333,Nanip,Na-ni-pì-im
4561,4334,Nanip-atal,Na-ni-pá-tal
4562,4335,Nanip-šarri,Na-ni-ip-LUGAL
4563,4336,Naniš,Na-ni-iš
4564,4337,Nanitim,Na-ni-tim
4565,4338,Napilani,Na-pì-lá-ni
4566,4339,Naplis,Na-áp-li-is
4567,4340,Naqidu,na-ki-du
4568,4341,Nāqidu,Na-qí-du
4569,4342,Narām-Suen,Na-ra-am-ZU
4571,4343,Narām-Suen,Na-ra-ZU
4572,4344,Narām-Suen,Ni-ra-am-ZU
4573,4345,Narāmtum,Na-ra-am-tum
4574,4346,Narbitum,Na-ar-bi/bi4-tim
4575,4347,Narhi,Na-ar-i-a
4576,4348,Narhi,Na-ar-hi
4577,4349,Naria,na-ar-i-a
4578,4350,Narku,Na-ar-ku
4579,4351,Nārum-bāni,Na-ru-um-ba-ni
4580,4352,Naruwa,Na-ru-wa
4581,4353,Našhar,Na-áš-ha-ar-
4582,4354,Nauna,Na-ú-na
4583,4355,Naunini,na-ú-ni-ni
4584,4356,Nawašu,na-wa-šu
4585,4357,Nazi,Na-zi
4586,4358,Nazi,Na-zi-i 94/k 965
4587,4359,Nazi,Na-zi-im
4588,4360,Ni-na-ša-a,Ni-na-ša-a
4589,4361,Ni-zi-im,Ni-zi-im
4590,4362,Nībi-Ištar,ni-bi-IŠTAR
4591,4363,Nidadbu,ni-da-ad-bu-ma
4592,4364,Nidi,ni-dí
4593,4365,Nika,Ni-ga
4594,4366,Nikad,Ni-ga-at
4595,4367,Nikan,Ni-ga-an
4596,4368,Nikil[it],ni-ki-l[i-it]
4597,4369,Nikiliat,ni-ki-li-a-at
4598,4370,Nikilit,[ni-ki-]li-it
4599,4371,Nikilit,ni-ki-li-it
4600,4372,Nikituar,ni-ki-tù-a-ar
4601,4373,Nikma,ni-ik-ma
4602,4374,Nikna,Ni-ik-na
4603,4375,Nimahšu,Ni-ma-ah-šu
4604,4376,Nimahšušar,ni-ma-ah-šu-ša-ar
4605,4377,Nimar-Adad,Ni-mar-{d}IM
4606,4378,Nimar-Adad,Ni-im-ra-{d}IM
4607,4379,Nimar-Adad,Ni-im-ri-im-{d}IM
4608,4380,Nimar-Aššur,ni-mar-a-šùr
4609,4381,Nimar-Ištar,Ni-ma-ar-Ištar
4610,4382,Nimar-Ištar,Ni-mar-Ištar
4611,4383,Nimar-Ištar,Ni-wa-ar-Ištar
4613,4384,Nimar-Šarrum-māti,Ni-mar-ša-ra-ma-tí
4614,4385,Nimar-Suen,Ni-mar-Sú-en6
4615,4386,Nimašu,Ni-ma-šu
4616,4387,Nimāya,Ni-ma-a
4617,4388,Ninala,Ni-na-lá
4618,4389,Ninali,Ni-na-li
4619,4390,Nini,Ni-ni
4621,4391,Nini,Ni-ni-i
4622,4392,Ninidin,Ni-ni-dí-en 94/k 980
4623,4393,Ninierar,Ni-ni-e-ra-ar
4624,4394,Ninirah,Ni-ni-ra-ah reading
4625,4395,Nirah-ṣulūlī,Ni-ra-ah-ṣú-lu-li
4626,4396,Niramtum,Ni-ir-a-am-tum
4627,4397,Niri,Ni-ri
4628,4398,Nisaba-mutabbil,MUŠ-mu-ta-DAM
4629,4399,Nišaršu,Ni-ša-ar-šu
4630,4400,Nišašar,Ni-ša-šar
4631,4401,Nišašue,ni-iš-a-šu-e
4632,4402,Nišašwe,Ni-ša-áš-e/ú
4633,4403,Nišašwe,Ni-iš-a-šu-e
4634,4404,Nišu,Ni-šu
4635,4405,Nitatpu,Ni-da-at-pu
4636,4406,Niwahšu,Ni-ma-hu
4637,4407,Niwahšu,ni-wa-ah-šu
4638,4408,Niwahšu,né-wa-ah-šu
4639,4409,Niwahšu,ni-ma-hu
4640,4410,Niwahšu,ni-ma-ah-šu
4642,4411,Niwahšu,Ni-wa-ah-šu
4643,4412,Niwahšu,Ni-wa-šu
4644,4413,Niwahšušar,[ni-wa]-ah-šu-šar
4645,4414,Niwahšušar,Ni-wa-ah-šu-šar
4646,4415,Niwala,Ni-wa-lá
4647,4416,Niwalka,Ni-wa-al-kà
4648,4417,Niwame,ni-wa-me
4649,4418,Niwaš,Ni-wa-áš
4650,4419,Niwašu,ni-wa-šu
4651,4420,Niwati,Ni-wa-tí
4652,4421,Nizuzu,ni-zu-zu
4653,4422,Nuan,Nu-a-an
4654,4423,Nubar-šarri,Nu-ba-ar-ša-ri-im
4655,4424,Nubar-šarri,-ša-ri
4656,4425,Nubar-šarri,-LUGAL
4657,4426,Nudia,nu-dí-a
4658,4427,Nuhim,Nu-hi-im
4659,4428,Nuhšatum,Nu-ùh-ša-tim
4661,4429,Nuhšatum,Nu-ùh-ší-tim
4662,4430,Num-Šamaš,nu-um-{d}UTU
4663,4431,Numhi,Nu-um-hi
4664,4432,Nunu,Nu-nu
4666,4433,Nunu,Nu-ú-nu
4667,4434,Nunu,Nu-nu-ú
4668,4435,Nunu,nu-ú-nu
4669,4436,Nunua,Nu-nu-a
4670,4437,Nunua,Nu-nu-wa
4671,4438,Nunua,nu-nu-a
4672,4439,Nūr-ilī,nu-ur-ì-lí
4673,4440,Nūr-Ištar,Nu-ur-Ištar
4674,4441,Nūr-Šamaš,Nu-ur-{d}UTU
4675,4442,Nūr-Suen,Nu-ur-Sú-en6
4676,4443,Nūr-Suen,Nu-úr-Sú-en/en6
4677,4444,Nūr-Suen,Nu-ur-ZU
4679,4445,Nurkānum,Nu-ur-kà-num
4680,4446,Nurkia,Nu-ur-ki-a
4681,4447,Nurkili,Nu-ur-ki-li
4682,4448,Nurkili,Nu-ur-ki-DINGIR
4683,4449,Nuwanuwa,Nu-wa-nu-wa
4684,4450,Nuwar-šarri,nu-wa-ar-ša-ri
4685,4451,Nuwar-šarri,Nu-bur-LUGAL
4687,4452,Nuwar-šarri,nu-ba-ar-ša-ri-im
4688,4453,Nuwar-šarri,nu-ba-ar-ša-ri
4689,4454,Nuwar-šarri,nu-ba-ar-LUGAL
4690,4455,Nuwar-šarri,nu-bar-LUGAL
4691,4456,Nuwar-šarri,nu-bar-ša-ri
4692,4457,Nuwar-šarri,nu-bur-LUGAL
4693,4458,Nuwar-šarri,nu-bar-LUGAL-ma
4694,4459,Nuwar-šarri,nu-war-LUGAL
4695,4460,Pá-al-kà-ni-in,Pá-al-kà-ni-in
4696,4461,Pahulu,Pá-hu-lu
4697,4462,Paka,Pá-kà-a
4698,4463,Pakakun,Pá-kà-ku-un
4699,4464,Paki,Pá-ki
4700,4465,Paku,Pá-ku-ú
4701,4466,Pakua,Pá-ku-a
4702,4467,Pakunum,Ba-ku-nim
4703,4468,Palanašwa,Pá-la-a-na-áš-wa
4704,4469,Palhazia,pá-al-ha-zi-a
4705,4470,Palhazia,Pá-al-ha-zi-a
4706,4471,Palhazia,Pá-al-hu-ší-a
4707,4472,Palla,Pá-la
4708,4473,Palla,Pá-lá
4709,4474,Palla,Pá-lá-a
4710,4475,Palšeni,Pá-al-šé-e-ni
4711,4476,Palui,Pá-lu-i
4712,4477,Palumnimar,Pá-lim-ni-mar
4713,4478,Palupa,Pá-lu-pá
4714,4479,Pana,Pá-na
4715,4480,Panaka,Pá-na-ga
4716,4481,Panini,Pá-ni-ni
4717,4482,Panwašu,Pá-an-wa-šu
4718,4483,Papala,pá-pá-lá
4719,4484,Papala,Pá-pá-lá
4720,4485,Papala,Pá-pá-lá-a
4721,4486,Papalum,Pá-pá-li
4722,4487,Papalum,Pá-pá-lim
4723,4488,Papalum,Pá-pi-li
4724,4489,Papan-tahe,Pá-pá-an-ta/da-ah-e
4725,4490,Paparšipala,Pá-pá-ar-ší-pá-lá
4726,4491,Papazua,Pá-pá-zu-a
4727,4492,Papiti,Pá-pí-tí
4728,4493,Pappilum,Pá-pí/pì-lim/li-im
4730,4495,Parah-ilī,Pár-hi-lí
4731,4496,Paridia,pá-ri-dí-a
4732,4497,Paritia,Pá-ri-tí-a
4733,4498,Parka,pár-kà
4734,4499,Parkuia,pá-ar-ku-i-a
4735,4500,Parmia,Bar-me-a
4736,4501,Parmia,Ba-ri-me-a
4737,4502,Paršamama,pá-ar-ša-ma-ma-[an]
4738,4503,Paršamaman,Pá-ar-ša-ma-ma-[an]
4739,4504,Partana,Pá-ar-ta-na
4740,4505,Paruawata,pá-ru-a-wa-ta
4741,4506,Paruka,Pá-ru-kà
4742,4507,Parupani,Ba-ru-ba-ni
4743,4508,Pārurtum,Pá-ru-ur-tim
4744,4509,Parwaliuman,pa-ar-wa-li-u-ma-an
4745,4510,Parwawa,Pá-ru-a-wa
4746,4511,Parwawanda,Pár-wa-wa-an-da
4747,4512,Parwawanda,Pá-ru-a-wa-ta
4748,4513,Parwawaša,pár-wa-wa-ša
4749,4514,Paspasum,Pá-as-pá-sà-am
4750,4515,Patita,Pá-tí-ta/da
4751,4516,Patutu,Pá-tù-tù
4752,4517,Paya,Pá-a
4753,4518,Paziaššu,Pá-zi-a-šu
4754,4519,Paziašu,pá-zi-a-šu
4755,4520,Pazuzu,pa-zu-zu
4756,4521,Pelazia,pè-lá-zi-a
4757,4522,Pentia,Pè-en-ti-a
4758,4523,Peruahšu,pè-ru-a-ah-šu
4759,4524,Perutahšu,Pè-ru-ta-ah-šu
4760,4525,Peruwa,pè-ru-wa
4761,4526,Peruwa,pè-ru[-wa]
4762,4527,Peruwahšu,pè-ru-wa-ah-šu
4763,4528,Peruwaš-<gap>,pè-ru-wa-áš-<gap>
4764,4529,Peruwatar,pè-ru-wa-tar
4765,4530,Perwa,pé-er-wa
4766,4531,Perwa,pé-r[u-a]
4767,4532,Perwa,pé-ru-a
4768,4533,Perwa,pè-ru-a
4769,4534,Perwa,Pè-ru-a
4770,4535,Perwa,Pí-ru-a
4771,4536,Perwa,Pè-ru-wa
4772,4537,Perwa,Pí-ru-wa
4773,4538,Perwa,Pí-ir-wa
4774,4539,Perwa,Pè-ru-wa-a
4775,4540,Perwa,pé-ru-w[a]
4776,4541,Perwa,pé-ru-wa
4777,4542,Perwa,pè-ru-wa
4778,4543,Perwa,pè-ru-wa-a
4780,4544,Perwa,[p]é-ru-wa
4781,4545,Perwa,pé-r[u-wa]
4783,4546,Perwa,pè-ru[-wa]
4784,4547,Perwahšati,Pè-ru-wa-ah-ša-tí
4785,4548,Perwahšu,pè-er-wa-ah-šu
4786,4549,Perwahšu,Pè-ru-a-ah-šu
4787,4550,Perwahšu,Pè-er-wa-ah-šu
4788,4551,Perwahšu,Pè/Pé-ru-wa-ah-šu
4789,4552,Perwahšu,pè-ru-wa-ah-šu
4790,4553,Perwahšu,pè-ru-wa-ah[-šu]
4791,4554,Perwala,be-ru-a-li-a
4792,4555,Perwali,Pé-ru-a-li
4793,4556,Pikula,Pí-ku-lá
4794,4557,Pikuša,Pì-ku-ša
4795,4558,Pilah-Adad,pi-la-ad-ad
4796,4559,Pilah-Anum,Pì-lá-ah-a-nu-um
4797,4560,Pilah-Anum,Pì-lá-ha-num
4798,4561,Pilah-Aššur,Pí-lá-ah-A-šur
4799,4562,Pilah-Aššur,Pí-lá-ah-A-šùr
4800,4563,Pilah-Aššur-bēlum,Pì-la-ah-A-šur-be-lim
4801,4564,Pilah-ili,Pì-lá-ah-DINGIR
4802,4565,Pilah-Ištar,Pí-la-ah-Ištar
4803,4566,Pilah-Ištar,Pí-lá-ah-Ištar
4804,4567,Pilah-Ištar,Pì-lá-ah-Ištar
4806,4568,Pilah-Ištar,Pì-la-ah-Ištar
4809,4569,Pilah-šadu'e,Pì-lá-ah-sa-du
4810,4570,Pilah-Suen,Pí/Pì-lá-ah-Sú-en6
4811,4571,Pilahāya,Pì-lá-ah-a-a
4812,4572,Pilahāya,Pí/Pì-lá-ah-a
4814,4573,Pilahāya,Pí-lá-ha-a
4815,4574,Pilara,Pì-lá-ra
4816,4575,Pilazia,Pì-lá-zi-a
4817,4576,Pilazu,Pí-e-lá-zu
4818,4577,Piliu,Pì-li-ú
4819,4578,Piliuma,pì-li-ú-ma
4820,4579,Pilpizi,Pì-el-pì-zi
4821,4580,Pinašu,Pì-na-šu
4822,4581,Pinia,Pì-ni-a
4823,4582,Piradi,Pè-ra-dí
4824,4583,Piruria,pi-ru-ri-a
4825,4584,Pirutahšu,pì-ru!-ta-ah-šu
4826,4585,Pirwal’a,pí-ir-wa-al-a
4827,4586,Pirwala,Pí-ir-wa-al-a
4828,4587,Piša[h]šu,pì-ša-[ah]-šu
4829,4588,Pišah-ilī,pí-ša-hi-lam
